coverage_id,pool_id,peptide_id,plate_id,well_id
coverage_1,pool_17,peptide_38,1,A9
coverage_1,pool_17,peptide_47,1,A9
coverage_1,pool_17,peptide_85,1,A9
coverage_1,pool_18,peptide_29,1,A10
coverage_1,pool_18,peptide_36,1,A10
coverage_1,pool_18,peptide_42,1,A10
coverage_1,pool_18,peptide_62,1,A10
coverage_1,pool_18,peptide_75,1,A10
coverage_1,pool_19,peptide_51,1,A11
coverage_1,pool_19,peptide_55,1,A11
coverage_1,pool_19,peptide_57,1,A11
coverage_1,pool_19,peptide_58,1,A11
coverage_1,pool_19,peptide_67,1,A11
coverage_1,pool_20,peptide_1,1,B1
coverage_1,pool_20,peptide_21,1,B1
coverage_1,pool_20,peptide_34,1,B1
coverage_1,pool_20,peptide_45,1,B1
coverage_1,pool_20,peptide_49,1,B1
coverage_2,pool_21,peptide_2,1,B2
coverage_2,pool_21,peptide_3,1,B2
coverage_2,pool_21,peptide_5,1,B2
coverage_2,pool_21,peptide_26,1,B2
coverage_2,pool_21,peptide_32,1,B2
coverage_2,pool_22,peptide_9,1,B3
coverage_2,pool_22,peptide_13,1,B3
coverage_2,pool_22,peptide_28,1,B3
coverage_2,pool_22,peptide_29,1,B3
coverage_2,pool_22,peptide_81,1,B3
coverage_2,pool_23,peptide_41,1,B4
coverage_2,pool_23,peptide_48,1,B4
coverage_2,pool_23,peptide_64,1,B4
coverage_2,pool_23,peptide_65,1,B4
coverage_2,pool_23,peptide_80,1,B4
coverage_2,pool_24,peptide_56,1,B5
coverage_2,pool_24,peptide_59,1,B5
coverage_2,pool_24,peptide_69,1,B5
coverage_2,pool_24,peptide_72,1,B5
coverage_2,pool_24,peptide_91,1,B5
coverage_2,pool_25,peptide_7,1,B6
coverage_2,pool_25,peptide_24,1,B6
coverage_2,pool_25,peptide_45,1,B6
coverage_2,pool_25,peptide_51,1,B6
coverage_2,pool_25,peptide_71,1,B6
coverage_2,pool_26,peptide_63,1,B7
coverage_2,pool_26,peptide_66,1,B7
coverage_2,pool_26,peptide_75,1,B7
coverage_2,pool_26,peptide_89,1,B7
coverage_2,pool_26,peptide_96,1,B7
coverage_2,pool_27,peptide_8,1,B8
coverage_2,pool_27,peptide_23,1,B8
coverage_2,pool_27,peptide_34,1,B8
coverage_2,pool_27,peptide_58,1,B8
coverage_2,pool_27,peptide_83,1,B8
coverage_2,pool_28,peptide_15,1,B9
coverage_2,pool_28,peptide_61,1,B9
coverage_2,pool_28,peptide_67,1,B9
coverage_2,pool_28,peptide_84,1,B9
coverage_2,pool_28,peptide_90,1,B9
coverage_2,pool_29,peptide_10,1,B10
coverage_2,pool_29,peptide_11,1,B10
coverage_2,pool_29,peptide_12,1,B10
coverage_2,pool_29,peptide_27,1,B10
coverage_2,pool_29,peptide_94,1,B10
coverage_2,pool_30,peptide_14,1,B12
coverage_2,pool_30,peptide_16,1,B12
coverage_2,pool_30,peptide_30,1,B12
coverage_2,pool_30,peptide_53,1,B12
coverage_2,pool_30,peptide_79,1,B12
coverage_2,pool_31,peptide_18,1,C1
coverage_2,pool_31,peptide_25,1,C1
coverage_2,pool_31,peptide_44,1,C1
coverage_2,pool_31,peptide_57,1,C1
coverage_2,pool_31,peptide_62,1,C1
coverage_2,pool_32,peptide_35,1,C2
coverage_2,pool_32,peptide_60,1,C2
coverage_2,pool_32,peptide_70,1,C2
coverage_2,pool_32,peptide_78,1,C2
coverage_2,pool_32,peptide_99,1,C2
coverage_2,pool_33,peptide_43,1,C3
coverage_2,pool_33,peptide_54,1,C3
coverage_2,pool_33,peptide_85,1,C3
coverage_2,pool_33,peptide_88,1,C3
coverage_2,pool_33,peptide_93,1,C3
coverage_2,pool_34,peptide_17,1,C4
coverage_2,pool_34,peptide_20,1,C4
coverage_2,pool_34,peptide_37,1,C4
coverage_2,pool_34,peptide_50,1,C4
coverage_2,pool_34,peptide_97,1,C4
coverage_2,pool_35,peptide_31,1,C5
coverage_2,pool_35,peptide_36,1,C5
coverage_2,pool_35,peptide_46,1,C5
coverage_2,pool_35,peptide_92,1,C5
coverage_2,pool_35,peptide_100,1,C5
coverage_2,pool_36,peptide_39,1,C6
coverage_2,pool_36,peptide_74,1,C6
coverage_2,pool_36,peptide_77,1,C6
coverage_2,pool_36,peptide_86,1,C6
coverage_2,pool_36,peptide_87,1,C6
coverage_2,pool_37,peptide_22,1,C7
coverage_2,pool_37,peptide_40,1,C7
coverage_2,pool_37,peptide_49,1,C7
coverage_2,pool_37,peptide_76,1,C7
coverage_2,pool_37,peptide_98,1,C7
coverage_2,pool_38,peptide_19,1,C8
coverage_2,pool_38,peptide_21,1,C8
coverage_2,pool_38,peptide_33,1,C8
coverage_2,pool_38,peptide_38,1,C8
coverage_2,pool_38,peptide_42,1,C8
coverage_2,pool_39,peptide_47,1,C9
coverage_2,pool_39,peptide_52,1,C9
coverage_2,pool_39,peptide_68,1,C9
coverage_2,pool_39,peptide_73,1,C9
coverage_2,pool_39,peptide_95,1,C9
coverage_2,pool_40,peptide_1,1,C11
coverage_2,pool_40,peptide_4,1,C11
coverage_2,pool_40,peptide_6,1,C11
coverage_2,pool_40,peptide_55,1,C11
coverage_2,pool_40,peptide_82,1,C11
coverage_3,pool_41,peptide_2,1,C12
coverage_3,pool_41,peptide_47,1,C12
coverage_3,pool_41,peptide_51,1,C12
coverage_3,pool_41,peptide_62,1,C12
coverage_3,pool_41,peptide_82,1,C12
coverage_3,pool_42,peptide_4,1,D1
coverage_3,pool_42,peptide_8,1,D1
coverage_3,pool_42,peptide_46,1,D1
coverage_3,pool_42,peptide_66,1,D1
coverage_3,pool_42,peptide_85,1,D1
coverage_3,pool_43,peptide_5,1,D2
coverage_3,pool_43,peptide_12,1,D2
coverage_3,pool_43,peptide_33,1,D2
coverage_3,pool_43,peptide_45,1,D2
coverage_3,pool_43,peptide_73,1,D2
coverage_3,pool_44,peptide_29,1,D3
coverage_3,pool_44,peptide_55,1,D3
coverage_3,pool_44,peptide_65,1,D3
coverage_3,pool_44,peptide_68,1,D3
coverage_3,pool_44,peptide_72,1,D3
coverage_3,pool_45,peptide_6,1,D4
coverage_3,pool_45,peptide_21,1,D4
coverage_3,pool_45,peptide_52,1,D4
coverage_3,pool_45,peptide_63,1,D4
coverage_3,pool_45,peptide_77,1,D4
coverage_3,pool_46,peptide_26,1,D5
coverage_3,pool_46,peptide_34,1,D5
coverage_3,pool_46,peptide_37,1,D5
coverage_3,pool_46,peptide_42,1,D5
coverage_3,pool_46,peptide_70,1,D5
coverage_3,pool_47,peptide_53,1,D6
coverage_3,pool_47,peptide_54,1,D6
coverage_3,pool_47,peptide_57,1,D6
coverage_3,pool_47,peptide_64,1,D6
coverage_3,pool_47,peptide_76,1,D6
coverage_3,pool_48,peptide_9,1,D7
coverage_3,pool_48,peptide_14,1,D7
coverage_3,pool_48,peptide_24,1,D7
coverage_3,pool_48,peptide_27,1,D7
coverage_3,pool_48,peptide_40,1,D7
coverage_3,pool_49,peptide_10,1,D8
coverage_3,pool_49,peptide_16,1,D8
coverage_3,pool_49,peptide_22,1,D8
coverage_3,pool_49,peptide_67,1,D8
coverage_3,pool_49,peptide_89,1,D8
coverage_3,pool_50,peptide_11,1,D10
coverage_3,pool_50,peptide_32,1,D10
coverage_3,pool_50,peptide_38,1,D10
coverage_3,pool_50,peptide_60,1,D10
coverage_3,pool_50,peptide_61,1,D10
coverage_3,pool_51,peptide_15,1,D11
coverage_3,pool_51,peptide_17,1,D11
coverage_3,pool_51,peptide_49,1,D11
coverage_3,pool_51,peptide_92,1,D11
coverage_3,pool_51,peptide_93,1,D11
coverage_3,pool_52,peptide_13,1,D12
coverage_3,pool_52,peptide_48,1,D12
coverage_3,pool_52,peptide_59,1,D12
coverage_3,pool_52,peptide_78,1,D12
coverage_3,pool_52,peptide_83,1,D12
coverage_3,pool_53,peptide_36,1,E1
coverage_3,pool_53,peptide_44,1,E1
coverage_3,pool_53,peptide_71,1,E1
coverage_3,pool_53,peptide_87,1,E1
coverage_3,pool_53,peptide_98,1,E1
coverage_3,pool_54,peptide_23,1,E2
coverage_3,pool_54,peptide_28,1,E2
coverage_3,pool_54,peptide_35,1,E2
coverage_3,pool_54,peptide_90,1,E2
coverage_3,pool_54,peptide_96,1,E2
coverage_3,pool_55,peptide_18,1,E3
coverage_3,pool_55,peptide_20,1,E3
coverage_3,pool_55,peptide_31,1,E3
coverage_3,pool_55,peptide_75,1,E3
coverage_3,pool_55,peptide_99,1,E3
coverage_3,pool_56,peptide_56,1,E4
coverage_3,pool_56,peptide_81,1,E4
coverage_3,pool_56,peptide_86,1,E4
coverage_3,pool_56,peptide_88,1,E4
coverage_3,pool_56,peptide_97,1,E4
coverage_3,pool_57,peptide_19,1,E5
coverage_3,pool_57,peptide_50,1,E5
coverage_3,pool_57,peptide_79,1,E5
coverage_3,pool_57,peptide_80,1,E5
coverage_3,pool_57,peptide_100,1,E5
coverage_3,pool_58,peptide_25,1,E6
coverage_3,pool_58,peptide_58,1,E6
coverage_3,pool_58,peptide_69,1,E6
coverage_3,pool_58,peptide_74,1,E6
coverage_3,pool_58,peptide_84,1,E6
coverage_3,pool_59,peptide_30,1,E7
coverage_3,pool_59,peptide_41,1,E7
coverage_3,pool_59,peptide_91,1,E7
coverage_3,pool_59,peptide_94,1,E7
coverage_3,pool_59,peptide_95,1,E7
coverage_3,pool_60,peptide_1,1,E9
coverage_3,pool_60,peptide_3,1,E9
coverage_3,pool_60,peptide_7,1,E9
coverage_3,pool_60,peptide_39,1,E9
coverage_3,pool_60,peptide_43,1,E9
